review_id,votes.funny,user_id,stars,type,business_id,votes.cool,date,votes.useful,compliments.cool,compliments.plain,compliments.note,votes.funny,yelping_since,friends,votes.useful,compliments.cute,type,compliments.photos,review_count,fans,votes.cool,compliments.hot,elite,compliments.profile,average_stars,compliments.writer,compliments.funny,name,compliments.list,compliments.more,business_id, hour_0, hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day_0,day_1,day_2,day_3,day_4,day_5,day_6,date,type,user_id,likes,review_count,hours.Friday.close,full_address,hours.Friday.open,city,open,latitude,longitude,state,name,neighborhoods,stars,Category
cEVj9ocjCs4CX5iqL_bTHQ,0,BAwYA7cWm08Zjc8s1xoTRg,5,review,Rb7l3y0KJaqc6xf0yUXwBQ,0,7/17/16,0,,,,0,2016-06,,0,,user,,1,0,0,,,,5,,,Marissa,,,Rb7l3y0KJaqc6xf0yUXwBQ,0,0,0,0,0,0,0,0,3,1,4,3,7,2,7,3,9,4,6,4,0,2,0,1,7,10,15,10,3,10,1,10/16/13,tip,XFLeKAsj3UKv5VPoIQjdIw,0,67,19:00,"4331 E Baseline RdGilbert, AZ 85234",9:00,Gilbert,TRUE,33.377847,-111.740935,AZ,Habit Beauty Salon, ,4,Personal Care
8tt5RmK4pycPRHAodKCkbw,0,oc536Ey_K6l0Z2JB5pS0MA,2,review,r3DcOncukt-julF6u0xS1w,0,4/11/16,0,,,,3,2014-06,,8,,user,,11,0,2,,,,3.5,,,Sarah,,,r3DcOncukt-julF6u0xS1w,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,1,1,0,0,2,0,0,0,0,1,3,1,1,2,0,2,6/29/14,tip,yBVliszQrVauqeSBDyz0ow,0,14,20:00,"5410 W Thunderbird RdSte 101Glendale, AZ 85306",8:00,Glendale,TRUE,33.6111325,-112.175829,AZ,NextCare Urgent Care, ,3,Personal Care
uTwsAWhzqFS3r2coZXnrTQ,0,_WjZIZP9JnYgE_fBp8tIJg,5,review,EmDYEJZkujc4UBMxzQh2KQ,0,7/9/16,0,,,,2,2012-08,,14,,user,,10,0,1,,,,3.5,,,Meg,,,EmDYEJZkujc4UBMxzQh2KQ,0,0,0,0,0,0,0,0,1,2,1,1,0,2,2,3,2,2,0,0,0,0,0,0,3,0,2,3,3,2,3,3/16/14,tip,fwEPqYiyZCaB7QKY6a7h5g,0,16,19:00,"3233 E Chandler BlvdSte 6BPhoenix, AZ 85048",9:30,Phoenix,TRUE,33.304846,-112.012594,AZ,Spectrum Nails, ,4.5,Personal Care
G2AdlPk11RkvM6VZOuY_FQ,0,j05oe8-L0Y4BgIXmlweEng,5,review,dxNWxLzBAoFV4MdtztCUFg,0,6/8/16,0,,,,10,2012-02,"PWB4gmpUW_TThEju2NgmZg, lz6V_bpLpPI1-gxUZJU9Lg, EBCh21wLzToZ_mV0bmxqjw",26,,user,,39,1,14,,,,4.49,,,Karla,,,dxNWxLzBAoFV4MdtztCUFg,0,0,0,0,0,0,0,0,1,7,6,0,7,2,7,3,6,4,6,2,1,0,0,0,2,4,10,7,8,13,8,3/19/11,tip,JhTWgsAri9Q_MVkrd75-Pw,0,22,,"3411 N 7th AvePhoenix, AZ 85013",,Phoenix,TRUE,33.4886328,-112.0823276,AZ,Great Clips, ,3,Personal Care
DS-ZlnBQTjGK1lscjxnoAQ,0,ngoqCZqRqrXSTrp29agPZA,5,review,kDPHO6hZqoKqiYNphL33eQ,0,7/18/16,0,1,,,11,2014-07,"WmAyExqSWoiYZ5XEqpk_Uw, ZsbROc-yel6NCjI6qRCzPw, _ohlMNos2opZBcz130991A, 5AxI11qlyk9irUegPOxMJg, _fpw5dI0BsvXWyELM0CZbQ, AlsOLY8uWZ4QU4IjqWXt_A, AqZAN3q91eRgOaGk3SV86g, c-NMALhz-kCYIWBW3Js01g, Ws_GhhtCRdYVm_c2skIhdQ, rQHmIzLwsC_ZlNr1oBSLVQ, G0xzlxevh3wZt2hTttP52w, y4BlfxW0I-kzNIUyqss1BA, lM8reeLAa7RV2JxXp3oHuw, viTCEtlkhu9UMx3AIRJFDA, EGGTatrHFWBHuzq1SxP1ZQ, 5RwLnaIiIdldkjdCL-eYYg, k-YqZnYZe9tvq-hA_H6xSw, 41elK9jAwmFSv3IUCGsg2Q, hW7-T7GLJ5DT9tOzwKQBMg, b_8PX_Zl8eTMkJaH2l0YFg, IaouSXgP_UbkpjchW4u4Ew, OA2puXwFGDlsJ9cE4cyO0Q, zrJ6sR4wC53LPymg2n-bew, PA-0zcWCJ_zm8jeRHlQ4pw, RbD2YrfyiqSB0ozKaenBBw, UoUyjsTBFVj2EB7l01BAng, WHEeckBEim3jQXfMpFIT1A",20,,user,,22,1,14,1,,,4.59,,,Jessica,,,kDPHO6hZqoKqiYNphL33eQ,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,5/13/14,tip,pZJrW7n7Pd9T6JDky2w7Rw,0,23,17:00,"7125 Grand Montecito PkwySte 110CentennialLas Vegas, NV 89149",8:00,Las Vegas,TRUE,36.29003865,-115.2848262,NV,Absolute Foot Care Specialists,Centennial,3.5,Personal Care
BRd_GmkQYBBW-8SJ-1b0aQ,0,qqTlGCL-RghcwohLfHRw6g,2,review,OX0g7IgtTm8sYYDpkndBlQ,0,7/5/16,0,,,,1,2015-12,,1,,user,,4,0,0,,,,1.25,,,Laurette,,,OX0g7IgtTm8sYYDpkndBlQ,0,0,0,0,0,1,6,10,8,4,3,2,5,5,6,5,7,9,6,7,4,0,0,0,13,20,18,18,10,8,1,8/16/12,tip,FRkWEGg1-3GH3HW4h7cLkw,0,31,17:00,"366 W Lake Mead PkwySte 100Henderson, NV 89015",8:00,Henderson,TRUE,36.036666,-114.994759,NV,Henderson Modern Dentistry and Orthodontics, ,4,Personal Care
O3HZJ7QYAzv42uKPt8p9Cg,0,FaX9JLeacAteTlNKgeGNRw,1,review,uRZXxjH9_OqucNkt4RCvfA,0,11/14/15,0,1,5,2,40,2008-05,"rpOyqD_893cqmDAtJLbdog, i63u3SdbrLsP4FxiSKP0Zw, ORXFUXpvHloPYVyQ4C5oqA, pW91HUnVz6ssLZ4dY-ztyQ, w6Vv-kldGpmvSGqXvTbAdQ, TjPt2hD56jfpmtoa6kVVRg, E3C_gEhktux9Ca-Z2fmNTw, Gr9BNHm6ShoBVPf3ksBioQ, -E6yYsngVZqIUHlX856sbw, J3rNWRLRuZJ_0xsJalIhlA, SXTW5j-F64ZSJ1XltwjByg, eib_gPmmdNMZ5LLZs18p8w, qO63u4FzJDDdF15GwJRF-Q, 8XA7D9BwnL-Xxw_yLwL8hQ, 8E0DGec8LNn6oDmPHmj-mg, CR2DPkqxtBe6D96eCq1QKg, m_ryLejoa2wb3AnlFfERww, eVAnXTfJbnMEd6uHaoxDeQ, IkC2BKzADqgPlvaac5gRHg, WWiygI9ihe6aT4R6KYJILg, HQqPc3TS7rnQKX6ABDozwA, Q3RUYDQt-6wAJJD6kt7rkQ, LbgQK5B_5IkN77FgRJHhrg, f-DJAz25hemFcrbJl9NINw, UZysWMlFjuMWGTC2qYmIZw, xHAlPHFluxyPWnH95KSJLA, GfJj0OewwBWZ1r09qv5FPA, atDc659Fb6xHUBBsWB5d_A, WxHQX5O24QWJkV3_5EdFtg, h_TlJAgBfSXG4Yw7rkC1Kg, LGg1MNLAYWmHfXzp6hC4ng, nc_06ZlK8A5y00beMJELvw, hBwbBaBqofCgvkJ3PatuVw, KPqUH_w6u7qsrCGiDd4COw, M4pBEefZ9QZV13MX21y5Ew, mf5NAq1u348scYPZ8ET50A, moORNs83JSQ9JDGKX69BBQ, cn2PSfTiDcYJ-OOWvP10Yg, 78u97F3JLkiIwr-Vl-cmKQ, PkZzbg8KUgznRxx11fCVrQ, 7j3_RQj2Tl2L8v4bGQ2B5Q, Vo7oomW3yovftNleHAX9Dg, Ib87V2w4BhHUtsDhVNFCAA, T6Na4r8vCCK8Pp_TpTohmw, gsn8-66N69xHvA7ZLV4tgQ, o-Sir3Q4VWsoY01vjktu_Q, LY2ejKXIkhJlSvWmeFUNuw, C2KhPKVdJBWpdV5mC4BYkw, 4mKCaoRLb9Zkee60wno8rw, zqL3mDawVqfmkWZVEK65pQ, O1FJEU6fs7X5doLTbxeiXg, FqAf5XwkOD8WeX4aDM52Ag, 0q1cRMrvUnjLfleIndWegg, ZkuPKOz3tN9iTUZrGzj3nQ, loYLJWomYm84wo5gmM4XZQ, 3puxa3pZaegXFnjZHpnzLA, HUsNDfr2ZA6VngDvTX2bxQ, 4f8-6H4PjiDnrTci9S0c1g, lhzqIRPD2un99Cfi8VmTLg, kNtuMa19HAvQzrAFjXc0RQ, zslI7BjhouPUf_cKMPlcEg, rpT7RP0boTCyh1J_96PNxA, ijKJLLS7zc1IK9LsnEtTYw, ZJwaMUgcW-LR0ESgHtxvSw, KMk7c0HRzuzugBLu6B0zTQ, 2mm26SFk_a2kgP74xqTGIA, qWSZREo4MeYbP4Ztq6ublQ, v4dbkPmRLrlS3RAILXz8gQ, IdQeE3AzomdaiHZWqGGrMA, 7MToR5htSJ4jxis9gVHKEw, 9aoQY_txPbzMZaC4XyGMSg, KdnHFkkUmFR7iG7WxLwQug, uq7mP7wF7QvXFH_Mx7P0NQ, 1xpwA0IVcF1LS5fb_FXYSA",130,,user,,76,4,31,1,,,3.66,1,1,Shenni,,,uRZXxjH9_OqucNkt4RCvfA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2,12/22/13,tip,mZAOMowMkwc37Tm2HtsWTg,0,6,1:00,"3650 S Decatur BlvdSte 3ChinatownLas Vegas, NV 89103",11:00,Las Vegas,TRUE,36.123621,-115.2074151,NV,Thousand Foot Spa,Chinatown,2.5,Personal Care
ha9uz3dQZ3j4l1CcaOyy2g,0,aZ_gEhnstaMPRuwMFlMgdg,5,review,DCjsUfOsWXOl8Q2GV8Nh1Q,0,7/11/16,0,,2,,4,2012-04,"vt_8FgQuMrpj9adKQLaXNg, yGm2SL-z18l4zCSmy-_lUQ, Pv1TU5OoKqfWHCznUWnckw, FyllACW7O5OsjPIsjajA4Q",20,,user,,21,0,5,,,,4.52,,,Robert,,,DCjsUfOsWXOl8Q2GV8Nh1Q,0,0,0,0,0,0,0,0,2,4,4,4,3,7,3,4,2,0,0,0,0,0,0,0,8,5,6,12,2,0,0,10/6/12,tip,pbg100Utbrz-Rc1siHyeIw,0,16,17:00,"5445 W SaharaWestsideLas Vegas, NV 89146",9:00,Las Vegas,TRUE,36.144317,-115.215784,NV,The Pain Clinic,Westside,4.5,Personal Care
QsgXqGYpSQS6ERRMd598Bg,0,9HLnsVd4MlBIkdhSBM8tgw,5,review,oicvL-X0weQwoQ98KJKtFw,0,7/16/16,0,,,,0,2016-02,,2,,user,,2,0,0,,,,5,,,Mayra,,,oicvL-X0weQwoQ98KJKtFw,0,0,0,0,0,0,0,0,0,0,2,3,2,2,4,1,0,4,1,1,0,0,0,0,2,4,2,1,6,3,2,3/18/16,tip,BiuCMASdeiPFY4kTo3F8tg,0,28,20:00,"2381 E Windmill LnSoutheastLas Vegas, NV 89123",10:00,Las Vegas,TRUE,36.04057987,-115.1202185,NV,Amazing Eyebrow Threading & Henna Art,Southeast,5,Personal Care
AI-q74FgsTjiXQ2sEFz_Ig,0,OvSrrlTFqt_ZexwDppa9ow,5,review,qJNRZPOwpr_6UMszT-c_NA,0,4/8/16,0,,,,0,2016-04,,0,,user,,1,0,0,,,,5,,,Carole,,,qJNRZPOwpr_6UMszT-c_NA,0,0,0,0,0,0,2,2,1,0,0,1,4,4,3,2,0,0,0,0,0,0,0,0,0,6,1,0,6,5,1,6/6/14,tip,lEKsDiawleau7huDmSSp5g,0,10,17:00,"5568 S Fort Apache RdSpring ValleyLas Vegas, NV 89148",11:00,Las Vegas,TRUE,36.0877889,-115.2951005,NV,Amazing Healing Waters,Spring Valley,4,Personal Care
6zYCTlBJzQ0Fvr2HwhKR0w,0,3BQGCqmjL6MVdMX29K8ZVA,2,review,EI3CRxUcdsgSaiVxqCl0FA,0,2/3/16,0,,,,0,2014-08,,0,,user,,1,0,0,,,,2,,,Laura,,,EI3CRxUcdsgSaiVxqCl0FA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2/3/16,tip,3BQGCqmjL6MVdMX29K8ZVA,0,5,18:00,"4111 E Valley Auto DrSte 201Mesa, AZ 85206",12:00,Mesa,TRUE,33.3795672,-111.7435342,AZ,Live Well BodywoRx, ,3,Personal Care
MPkmZrcR9WSvFLxwQJEsOw,0,gBykr2JjfWxN918ELfA6EQ,5,review,LTPN22xS5_hHW-GRtHRE9Q,0,5/22/15,0,,,,0,2014-12,,0,,user,,3,0,0,,,,5,,,Sara,,,LTPN22xS5_hHW-GRtHRE9Q,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,8/15/14,tip,kcgYbndUk0e07YusRAcTrg,0,3,,"14044 W Camelback RdLitchfield Park, AZ 85340",,Litchfield Park,TRUE,33.509398,-112.362044,AZ,Labcorp, ,3,Personal Care
JGEmBo2Rf1nPDfKIqNix4Q,0,pjPs-m67V8VEhN9H5EP6dw,5,review,HxzCCUBQDCM2CaHOT-yUew,0,4/28/15,1,1,,,0,2013-07,"pIm17SVRo8IdhGoBD4qbnA, rjlb-7-JcmM6fR64ZpyTug, zrfnzfGL_1MbKjDxdWfbDQ, 36EGeUpdSLBmfFd4zpjXGQ, _Uad_fu1n6kEosTxh2k8aA, YSFyWhU-McYxhhD9rc4V1w",6,,user,,12,0,0,1,,,3.25,,,Franchesca,,,HxzCCUBQDCM2CaHOT-yUew,0,0,0,0,0,0,0,0,1,2,2,1,1,1,5,12,27,20,4,2,0,0,0,0,26,13,11,3,23,1,1,11/25/14,tip,pjPs-m67V8VEhN9H5EP6dw,0,13,18:00,"4653 S Lakeshore DrSte 1Tempe, AZ 85282",14:30,Tempe,TRUE,33.381408,-111.9228109,AZ,BodyWise Chiropractic, ,5,Personal Care
33183g74x4C0I7xV9GV0eg,0,olqsyJ5IlgxPmsbo-DAdYg,5,review,zHRrHljBbGqlXb3R5P85bw,0,7/16/16,0,,,,0,2013-03,,1,,user,,2,0,0,,,,4.5,,,J,,,zHRrHljBbGqlXb3R5P85bw,0,0,0,0,0,0,0,1,2,4,11,6,9,5,2,3,3,2,1,0,0,0,0,0,12,6,3,9,10,6,3,5/22/12,tip,vavNK2thEATt_5TDX5llsA,0,38,19:00,"9301 E Shea BlvdSte 106Scottsdale, AZ 85260",9:00,Scottsdale,TRUE,33.58027138,-111.8812407,AZ,Laser for Less, ,5,Personal Care
5cYoWLf61FHfgAyCXaAL2A,0,ufIIkMUhEUa9-Gpr3FIvxg,1,review,J_bvk9-L3Eoed3B6UG32rg,0,7/13/16,2,,,,0,2014-05,,2,,user,,4,0,0,,,,4,,,Lexi,,,J_bvk9-L3Eoed3B6UG32rg,0,0,0,0,0,0,0,0,0,8,3,11,16,15,9,18,12,6,6,2,0,0,0,0,12,10,14,13,17,24,16,8/25/10,tip,pKEQXLXw9qpPaGlwv2GdNQ,0,76,19:00,"835 Seven Hills DrSte 170SoutheastHenderson, NV 89052",9:30,Henderson,TRUE,35.9967415,-115.1246816,NV,La Femme Nail Salon,"Southeast, Anthem",4,Personal Care
hiKZi0sbBVaQ5Z-RHJ9Bpw,0,k_jdI1uWr3cZ35AXFHpKKw,3,review,c5H6EM4WGh3GzRj1bH8b2A,0,2/22/16,1,,,,0,2011-01,"To_5WFLrNzmTCtrr7npQMw, 14602VWFe0CjJh2fNKJiLQ, 1nB6skFopaPCCPds1Bq81Q, JmUDuuwuryKj8LVEdrqRLg, tex4GbKOwVVV8VW268EJKg, tZQtkEPewdrJ3jdP1nxWFg, 4cOnOCpZEm6snyvptMgnLA",8,,user,,7,1,0,,,,4,,,Natalie,,,c5H6EM4WGh3GzRj1bH8b2A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,2,1,1,0,0,0,5/30/13,tip,Lromb8j-sgp0B4CDk3dkVA,0,15,18:00,"900 North 54th StreetSte 4Chandler, AZ 85226",9:00,Chandler,TRUE,33.31819,-111.969203,AZ,Ideal Image Chandler, ,3.5,Personal Care
BTw6HqXjYnj1oTPgy7bVJQ,0,zLBXwf_RQkstChWh0rQMVw,5,review,qpt1d9moQNZGzRy8mJXRTg,0,6/21/16,0,,,,0,2015-08,"T-SKJo372IHScyKTlgpJhA, LrDTTPiXHxO71MZaMEIwtw, yTULtA6n2tycK8RBXOLYIQ, J3VlYFmfaq7CW0Jn2cpPlQ, Qd1-lsjRS4K_Hhl4GO4bdQ, ecfFrgQhqiQCOkpIeldPZQ, 7fGAbool3TZ2Dm6OPPKtuA, lc9Q2iLWXDuDMztB_6n8ng, CYPy_YcQEcMh5W-Mn1jykA, -yBtwjtHU-_Q1NNBAdeckg, 7v0xrhLG531NZM6tUDXNBQ, q6Ufp037-_VyXIkfb-lxBA",0,,user,,4,0,0,,,,4,,,DarBy,,,qpt1d9moQNZGzRy8mJXRTg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,8/31/14,tip,r1H8gYJ6Px42Uaf1tj361Q,0,3,,"18400 N 19th Avenue Suite BPhoenix, AZ 85023",,Phoenix,TRUE,33.6530127,-112.0997597,AZ,Union Hills Barber Shop, ,4.5,Personal Care
u_lsjEB46ZPz-poHpxPPOw,0,qyPMaiTgIuzVHuehcgoCxw,5,review,UAnuqYY2EoGSh4vC8BByyw,0,5/31/16,0,,,,2,2016-05,"7goNwI939HwfgXiCKUJ4eg, CCXAshSsHRNUtdPUsGCNiw, crGVPhHcdopJ3dUW5h3d6Q",3,,user,,16,0,2,,,,4.19,,,Kaitlyn,,,UAnuqYY2EoGSh4vC8BByyw,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,2,0,1,0,1,1,0,3/5/14,tip,Mu3ygbUWqUDd6-2wTJTkuw,0,11,19:00,"6317 N 7th StPhoenix, AZ 85014",10:00,Phoenix,TRUE,33.5296526,-112.0645432,AZ,Skin Bliss, ,5,Personal Care
LSUGdzHFdf2NsNqUTIY6HA,0,NeKqiLENC1vRGudWMTmyjQ,5,review,DYoAduiwgfvOlxKezumATA,0,7/10/16,0,,,,0,2015-12,"KQNBdYsM0t6UH0Hb3XYlug, 6UmSRmzDLG_baWLeoLpNKw, j5xKyArfdW23EMGfLAb3kA, ugLSTIpMK0msm0xEy_5pIA, zPZ5XpMAB414G_bOTSssHA, Bs9CU5GD1jwxAU4N2yJmkw",2,,user,,5,0,0,,,,4.2,,,Domonique,,,DYoAduiwgfvOlxKezumATA,0,0,0,0,0,0,0,0,0,3,15,21,21,26,14,11,7,13,3,0,1,0,0,0,13,11,20,18,26,27,20,5/18/11,tip,GXN8XJbSx-YoC3EwPSJW-A,0,59,19:00,"7210 W Lake Mead BlvdLas Vegas, NV 89128",9:30,Las Vegas,TRUE,36.1962858,-115.2503143,NV,Acqua Nail Salon, ,4.5,Personal Care
8z-WRG8tKgqt1YF5_eYMAw,1,BXxiF54sp-rpYLAlKNGTIw,5,review,HOCgJUMTg_9TkFLOuKhYBw,0,7/11/16,0,,,,1,2013-10,,1,,user,,2,0,0,,,,5,,,Sara,,,HOCgJUMTg_9TkFLOuKhYBw,0,0,0,0,0,0,4,20,8,9,5,6,4,2,3,4,1,0,2,0,1,0,0,0,16,8,9,13,12,10,1,7/28/11,tip,jqT0tePwrENrVRLzCB5c4w,0,44,17:00,"8851 W Sahara AveSte 100The LakesLas Vegas, NV 89117",6:30,Las Vegas,TRUE,36.1429483,-115.2894622,NV,The Fertility Center of Las Vegas,The Lakes,4,Personal Care
yxtGIAsNMzf8_PicN0XlAw,0,bewvcERpaQTvt_9-b-3DMQ,5,review,ywF1W41G3397ZV3tWl_yeg,0,2/11/15,0,,,,1,2012-12,"tPIz4JEMQ0oS3xEvUutDeA, NAmTdFYTe1Mcx2cLagyAUA, Tvapa6ZpVcF0_U-HpaPdAw, PdokfHxsm0nNaTrBinKA2g, Bpd-IyMZW_vT4sFo8AiY5g",6,,user,,7,0,0,,,,3.86,,,Marji,,,ywF1W41G3397ZV3tWl_yeg,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,3,7,5,5,3,0,0,0,0,4,11,4,1,3,7,1,8/26/10,tip,e1zHLlPRDeUp-NheUI32kg,0,28,21:00,"7014 E Camelback RdSte 1459Scottsdale, AZ 85251",8:00,Scottsdale,FALSE,33.5025088,-111.9290233,AZ,2BU Salon Spa / Aveda, ,4,Personal Care
0Vwga8NLBG3hGg85D-6-5g,1,pgWFqsnLh4-yKc0-aVzzlg,4,review,MljVwuO92Yjr7dKU1QlS8A,2,6/27/16,1,19,1,1,97,2011-12,"85x6zhqbfUHItczVvn7SAw, IGkoathSlJmIOBDGo9vUZg, pIm17SVRo8IdhGoBD4qbnA, q9XgOylNsSbqZqF_SO3-OQ, uqK3yvpg5Evk_XgzMW-lAw, C6IOtaaYdLIT5fWd7ZYIuA, rjlb-7-JcmM6fR64ZpyTug, ru8p3RTlk8f9LB_3zLXURQ, uBp2Jmip2qXQ0iWHUDY9sQ, uy2FXZR_tVBa143_h-_uHQ, 7oaogEbu1xBlGZaDeMl6Gw, t-27_YZKsk9tMbAiwQKCwQ, g2mozOU_F1nzpjLDY4CfzQ, 8p4at4zdzCpueAmSBaorZA, ODhV53XhesCBLJVfGsJGNA, 731tc9AbEVmGTuHtbBCNAg, PKuaSU63uQHAmZeQRS_gWg, Sve2h1r-jOyaoGY2GYL0WA, 4ozupHULqGyO42s3zNUzOQ, 8dbRf1UsWp2ktXHZ6Zv06w, XJ6CPpeTLPQxyOHcA5jbSw, U_dt_Sgez3rm1Rss1RGHpw, wttePGxhTumTTUinL5tlTg, vVhHSRQMBD3I08cpqBDCWA, ewnwxqKtpDv8erOIZkCpjA, XqMkm-DD9VsdcKx2YVGhSA, mqELWLgzXtcQDCxY60Xkyg, 2kceAwjbj3I9XOeQPF3lMw, NAohdbmsThewbeUkMMBohg, wuCszpVPMIMyOCualnZtaw, _11DN-KgllMPwXgu4DiNCg, ocLR3d_csVsCzdTX5ZXBPw, ajYMtA6UN8nn9Dz7nFbLdg, UQ63H_Mdwyx-sSr-xoLmBQ, 4G_Khg9ZEvn_H3PHGXjG7A, YLE6GoJ61fb0QBF7JTkaJg, ZGfbxU-9wtRDTrfLRzfiMQ, gEYTqxD8HKC9FigbF8uhmQ, nuXD7-W7MtDJalEbMIXfFA, jCxL6-WI1a1s-3IvGg95Kg, uoJQyY9RHhoAp8TzCvsTCA, cRyNICH0mhjxagvSyVr60Q, zhl9ySVTmijRN4j4WYIzXg, HR_Lxh2ycv0t745Ohiziew, ysBQMZiuZ7VSu_YAh-lE0Q, VFZiXmyKlG-dN9PokbiXsQ, wy8Yd_vCWDjiz9rMo4HfqA, tHz9cWxwSfcP4qRaPIHvww, 5eOjREaDIXXiOOdjuFSEhw, _YOMRRC5qAxFGSmgebkGQw, k5krTm2EtIOGydVgLDwXFg, gzJpPaHN-NXBkAZcZri3hw, 92Sp0q7lGwFXXR6WXL5CMA, k4-6lakq7t3kCgbvPxcuvg, RJp2Ctwa8RzlzT_tcloquA, sDyaN_3DEZyhnJPUFIwoEg, J5nb9AT1LDiGN4_hY0Au8Q, f4CExFYr3GTMSBD4BccDQw, IJA_FldJNe_hsFcBaraoBA, xsTlqAQ7TjNFIUl5ihK00g, diDUDx82VePOC1hObkHwMw, VexAJmqOClKzm8KbY7xs5g, 0mWN-SJLbDE2LN-3QzOpeg, 36atraD20s_3MwuaBsimSw, IzpuiSZBhZssnBG-zqlyvQ, fbMjV0BmexLF64kvsXbv3A, BrFRKMAFmsGII27SB5YhNQ, d9OpCGxR0RQTXwZc0DWBBw, If6zSjs4P8afbVy5pyUTgA, B1wt1ohqSrzDSBzUZ1JLlQ, rX3BvECGJh8DLy23mgeaKg, -JFMcLPQxi9D-ltajgwrKA, 9FRjaMTZtncfdneqwWZcPg, 4EGaVJczRHBPqCBHAuaKYQ, bprTLiqm0_4xNLbjANl-Gw, iiq-4h8LyCLdO7zfS9ZgyA, FlVi18UYHXNZUhEAAMJP5A",200,,user,,89,4,99,2,2016,1,4.07,2,1,Lauren,,,MljVwuO92Yjr7dKU1QlS8A,0,0,0,0,0,0,0,0,0,2,8,10,7,13,15,8,10,5,2,0,1,0,0,1,9,13,9,6,9,24,12,2/4/11,tip,BGxSbudgPPiW6f7JGhcolA,0,68,19:00,"Seville Plaza7001 N Scottsdale Rd, Ste 166Scottsdale, AZ 85253",10:00,Scottsdale,TRUE,33.539848,-111.92441,AZ,20 Lounge, ,3,Personal Care
nKQQkxK1hC9Z84HIfkaA8g,0,QNE7a9cRs5vGFIKCOmN84Q,5,review,Jhl-pgZ_ArUOIOSnI4MWpQ,0,5/7/16,0,,2,2,7,2009-09,"90a6z--_CUrl84aCzZyPsg, t-27_YZKsk9tMbAiwQKCwQ, r2UAdE_Xt_KgXIgPXPq20Q, 8p4at4zdzCpueAmSBaorZA, zKOKtdCytj3wRoh3omSw8g, iUJAeNJyM9o60oDL-Ne9tw, c4NroT-MY7z92jWHfmQYqw, xyYYRX6wv0cl_NHD7EtZ7Q",75,,user,,31,2,11,,,,4.12,2,,Cassandra,,,Jhl-pgZ_ArUOIOSnI4MWpQ,0,0,0,0,0,0,0,1,0,1,4,3,2,2,1,2,4,5,2,1,0,0,0,0,2,7,3,2,5,9,0,7/17/14,tip,xnVrFpRkvTffPdisdDzw_A,0,7,,"4205 N Winfield Scott PlazaSte 104Scottsdale, AZ 85251",,Scottsdale,TRUE,33.495813,-111.931976,AZ,Salon Stylush, ,5,Personal Care
pj9YpP_2ERd33a_DXVPzDQ,0,-zYFGT-2kXuzbiBNYSegXA,5,review,1w9r1HIoLt6zN4Tu8KgJzQ,0,7/16/16,0,,,,0,2015-06,,0,,user,,4,0,0,,,,5,,,Danielle,,,1w9r1HIoLt6zN4Tu8KgJzQ,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,11/4/15,tip,fJFHNEnVVOaz9oClypzeAw,0,30,,"1916 Commonwealth AveCharlotte, NC 28205",,Charlotte,TRUE,35.218716,-80.8125828,NC,John Matthews Massage Therapy, ,5,Personal Care
AC5H0IKoV129oNO_LdmgRA,0,vN97WxuAiGLiZb8sTxbI4w,1,review,uNtcRQ6AtKvDU2m_6pqQ0Q,0,9/9/15,0,,2,,1,2013-05,fmQMjgfG0SBptwv3LOsaCg,8,,user,,6,0,1,,,,2.33,,,Jasmine,,,uNtcRQ6AtKvDU2m_6pqQ0Q,0,0,0,0,0,0,0,0,0,1,2,2,5,7,6,4,5,3,1,0,0,0,0,0,2,2,3,3,13,8,5,6/2/12,tip,dop-mD9qf2J0t2mljfHG4Q,0,23,19:00,"13048 W Rancho Santa Fe BlvdAvondale, AZ 85392",9:00,Avondale,FALSE,33.4615208,-112.3374063,AZ,My Nails Boutique and Spa, ,4,Personal Care
